"list_name","name","label","Hub","District","Block"
"GramPanchayats","Karbasin","Karbasin","Bihar","Arah","Agiaon"
"GramPanchayats","Khopira","Khopira","Bihar","Arah","Agiaon"
"GramPanchayats","Kirkiri","Kirkiri","Bihar","Arah","Agiaon"
"GramPanchayats","Nanaur","Nanaur","Bihar","Arah","Agiaon"
"GramPanchayats","Narayanpur","Narayanpur","Bihar","Arah","Agiaon"
"GramPanchayats","Pawar","Pawar","Bihar","Arah","Agiaon"
"GramPanchayats","Pawna","Pawna","Bihar","Arah","Agiaon"
"GramPanchayats","Poswan","Poswan","Bihar","Arah","Agiaon"
"GramPanchayats","Ratnarah","Ratnarah","Bihar","Arah","Agiaon"
"GramPanchayats","Sewtha","Sewtha","Bihar","Arah","Agiaon"
"GramPanchayats","Babhangama","Babhangama","Bihar","Arah","Barhara"
"GramPanchayats","Bakhorapur","Bakhorapur","Bihar","Arah","Barhara"
"GramPanchayats","Baluan","Baluan","Bihar","Arah","Barhara"
"GramPanchayats","Barhara","Barhara","Bihar","Arah","Barhara"
"GramPanchayats","Bisunpur","Bisunpur","Bihar","Arah","Barhara"
"GramPanchayats","Ekauna","Ekauna","Bihar","Arah","Barhara"
"GramPanchayats","GajiapurFarhada","Gajiapur Farhada","Bihar","Arah","Barhara"
"GramPanchayats","Khawaspur","Khawaspur","Bihar","Arah","Barhara"
"GramPanchayats","Matukpur","Matukpur","Bihar","Arah","Barhara"
"GramPanchayats","NaknamTola","Naknam Tola","Bihar","Arah","Barhara"
"GramPanchayats","Naragada","Naragada","Bihar","Arah","Barhara"
"GramPanchayats","Nathmalpur","Nathmalpur","Bihar","Arah","Barhara"
"GramPanchayats","PachhmiBabura","Pachhmi Babura","Bihar","Arah","Barhara"
"GramPanchayats","PachhmiGundi","Pachhmi Gundi","Bihar","Arah","Barhara"
"GramPanchayats","Pakari","Pakari","Bihar","Arah","Barhara"
"GramPanchayats","Pharna","Pharna","Bihar","Arah","Barhara"
"GramPanchayats","PurbiBabura","Purbi Babura","Bihar","Arah","Barhara"
"GramPanchayats","Purbigundi","Purbigundi","Bihar","Arah","Barhara"
"GramPanchayats","Saraia","Saraia","Bihar","Arah","Barhara"
"GramPanchayats","SemriaPararia","Semria Pararia","Bihar","Arah","Barhara"
"GramPanchayats","Shora","Shora","Bihar","Arah","Barhara"
"GramPanchayats","Sinha","Sinha","Bihar","Arah","Barhara"
"GramPanchayats","Chakwath","Chakwath","Bihar","Arah","Bihiyan"
"GramPanchayats","Doghra","Doghra","Bihar","Arah","Bihiyan"
"GramPanchayats","Fingi","Fingi","Bihar","Arah","Bihiyan"
"GramPanchayats","Ghagha","Ghagha","Bihar","Arah","Bihiyan"
"GramPanchayats","GodharRudarnagar","Godhar Rudarnagar","Bihar","Arah","Bihiyan"
"GramPanchayats","Kalyanpur","Kalyanpur","Bihar","Arah","Bihiyan"
"GramPanchayats","Kamariyan","Kamariyan","Bihar","Arah","Bihiyan"
"GramPanchayats","Katya","Katya","Bihar","Arah","Bihiyan"
"GramPanchayats","Majhauli","Majhauli","Bihar","Arah","Bihiyan"
"GramPanchayats","Osai","Osai","Bihar","Arah","Bihiyan"
"GramPanchayats","PiparaJagdishpur","Pipara Jagdishpur","Bihar","Arah","Bihiyan"
"GramPanchayats","RaniSagar","Rani Sagar","Bihar","Arah","Bihiyan"
"GramPanchayats","Shivpur","Shivpur","Bihar","Arah","Bihiyan"
"GramPanchayats","Tiyar","Tiyar","Bihar","Arah","Bihiyan"
"GramPanchayats","Babubandh","Babubandh","Bihar","Arah","Charpokhari"
"GramPanchayats","Koyal","Koyal","Bihar","Arah","Charpokhari"
"GramPanchayats","Maaloor","Maaloor","Bihar","Arah","Charpokhari"
"GramPanchayats","Majhiyan","Majhiyan","Bihar","Arah","Charpokhari"
"GramPanchayats","Mukundpur","Mukundpur","Bihar","Arah","Charpokhari"
"GramPanchayats","Nagri","Nagri","Bihar","Arah","Charpokhari"
"GramPanchayats","Pasoor","Pasoor","Bihar","Arah","Charpokhari"
"GramPanchayats","Semroan","Semroan","Bihar","Arah","Charpokhari"
"GramPanchayats","Siyadh","Siyadh","Bihar","Arah","Charpokhari"
"GramPanchayats","Sonbarsa","Sonbarsa","Bihar","Arah","Charpokhari"
"GramPanchayats","Takhuri","Takhuri","Bihar","Arah","Charpokhari"
"GramPanchayats","Bagwan","Bagwan","Bihar","Arah","Gadhani"
"GramPanchayats","Baligaon","Baligaon","Bihar","Arah","Gadhani"
"GramPanchayats","Barap","Barap","Bihar","Arah","Gadhani"
"GramPanchayats","Baraura","Baraura","Bihar","Arah","Gadhani"
"GramPanchayats","Garhanikhas","Garhanikhas","Bihar","Arah","Gadhani"
"GramPanchayats","Harpur","Harpur","Bihar","Arah","Gadhani"
"GramPanchayats","Ichari","Ichari","Bihar","Arah","Gadhani"
"GramPanchayats","Kaup","Kaup","Bihar","Arah","Gadhani"
"GramPanchayats","Kurkuri","Kurkuri","Bihar","Arah","Gadhani"
"GramPanchayats","Barnawn","Barnawn","Bihar","Arah","Jagdishpur"
"GramPanchayats","Basauna","Basauna","Bihar","Arah","Jagdishpur"
"GramPanchayats","Bemawa","Bemawa","Bihar","Arah","Jagdishpur"
"GramPanchayats","Bhavniuan","Bhavniuan","Bihar","Arah","Jagdishpur"
"GramPanchayats","BichlaJangalmahal","Bichla Jangalmahal","Bihar","Arah","Jagdishpur"
"GramPanchayats","Chakwa","Chakwa","Bihar","Arah","Jagdishpur"
"GramPanchayats","Dalipur","Dalipur","Bihar","Arah","Jagdishpur"
"GramPanchayats","Dawa","Dawa","Bihar","Arah","Jagdishpur"
"GramPanchayats","EastAyar","East Ayar","Bihar","Arah","Jagdishpur"
"GramPanchayats","Harigawn","Harigawn","Bihar","Arah","Jagdishpur"
"GramPanchayats","Hartadia","Hartadia","Bihar","Arah","Jagdishpur"
"GramPanchayats","Hetampur","Hetampur","Bihar","Arah","Jagdishpur"
"GramPanchayats","Kakila","Kakila","Bihar","Arah","Jagdishpur"
"GramPanchayats","Kaura","Kaura","Bihar","Arah","Jagdishpur"
"GramPanchayats","Parasia","Parasia","Bihar","Arah","Jagdishpur"
"GramPanchayats","Sheopur","Sheopur","Bihar","Arah","Jagdishpur"
"GramPanchayats","Shiaura","Shiaura","Bihar","Arah","Jagdishpur"
"GramPanchayats","UttanwriJangalmahal","Uttanwri Jangalmahal","Bihar","Arah","Jagdishpur"
"GramPanchayats","Uttardahan","Uttardahan","Bihar","Arah","Jagdishpur"
"GramPanchayats","WestAyar","West Ayar","Bihar","Arah","Jagdishpur"
"GramPanchayats","Bhadwar","Bhadwar","Bihar","Arah","Koilwar"
"GramPanchayats","Birampur","Birampur","Bihar","Arah","Koilwar"
"GramPanchayats","Chanda","Chanda","Bihar","Arah","Koilwar"
"GramPanchayats","Daulatpur","Daulatpur","Bihar","Arah","Koilwar"
"GramPanchayats","Dhandiah","Dhandiah","Bihar","Arah","Koilwar"
"GramPanchayats","Gidha","Gidha","Bihar","Arah","Koilwar"
"GramPanchayats","Gopalpur","Gopalpur","Bihar","Arah","Koilwar"
"GramPanchayats","Jalpura","Jalpura","Bihar","Arah","Koilwar"
"GramPanchayats","Jokta","Jokta","Bihar","Arah","Koilwar"
"GramPanchayats","Kayamnagar","Kayamnagar","Bihar","Arah","Koilwar"
"GramPanchayats","Khangaon","Khangaon","Bihar","Arah","Koilwar"
"GramPanchayats","Khesraha","Khesraha","Bihar","Arah","Koilwar"
"GramPanchayats","Kulharia","Kulharia","Bihar","Arah","Koilwar"
"GramPanchayats","Mathurapur","Mathurapur","Bihar","Arah","Koilwar"
"GramPanchayats","Narbirpur","Narbirpur","Bihar","Arah","Koilwar"
"GramPanchayats","Rajapur","Rajapur","Bihar","Arah","Koilwar"
"GramPanchayats","Sakaddi","Sakaddi","Bihar","Arah","Koilwar"
"GramPanchayats","Agiyan","Agiyan","Bihar","Arah","Piro"
"GramPanchayats","Akruyahan","Akruyahan","Bihar","Arah","Piro"
"GramPanchayats","Amaheta","Amaheta","Bihar","Arah","Piro"
"GramPanchayats","Amai","Amai","Bihar","Arah","Piro"
"GramPanchayats","Ayar","Ayar","Bihar","Arah","Piro"
"GramPanchayats","Barawn","Barawn","Bihar","Arah","Piro"
"GramPanchayats","Bchari","Bchari","Bihar","Arah","Piro"
"GramPanchayats","Bharsar","Bharsar","Bihar","Arah","Piro"
"GramPanchayats","ChhwarahiJangalmahal","Chhwarahi Jangalmahal","Bihar","Arah","Piro"
"GramPanchayats","Jamuaon","Jamuaon","Bihar","Arah","Piro"
"GramPanchayats","JitauraJangalmahal","Jitaura Jangalmahal","Bihar","Arah","Piro"
"GramPanchayats","Katar","Katar","Bihar","Arah","Piro"
"GramPanchayats","Katriyan","Katriyan","Bihar","Arah","Piro"
"GramPanchayats","Khannikala","Khannikala","Bihar","Arah","Piro"
"GramPanchayats","Kothuyahan","Kothuyahan","Bihar","Arah","Piro"
"GramPanchayats","Lahthan","Lahthan","Bihar","Arah","Piro"
"GramPanchayats","Narayanpur","Narayanpur","Bihar","Arah","Piro"
"GramPanchayats","NaykatolaJangalmahal","Naykatola Jangalmahal","Bihar","Arah","Piro"
"GramPanchayats","Nonar","Nonar","Bihar","Arah","Piro"
"GramPanchayats","Rajeyan","Rajeyan","Bihar","Arah","Piro"
"GramPanchayats","Sukhrauli","Sukhrauli","Bihar","Arah","Piro"
"GramPanchayats","Tar","Tar","Bihar","Arah","Piro"
"GramPanchayats","Tilath","Tilath","Bihar","Arah","Piro"
"GramPanchayats","Chauri","Chauri","Bihar","Arah","Sahar"
"GramPanchayats","Amruhan","Amruhan","Bihar","Arah","Sahar"
"GramPanchayats","Ekwari","Ekwari","Bihar","Arah","Sahar"
"GramPanchayats","Guljarpur","Guljarpur","Bihar","Arah","Sahar"
"GramPanchayats","Baruhi","Baruhi","Bihar","Arah","Sahar"
"GramPanchayats","KaranDihri","Karan Dihri","Bihar","Arah","Sahar"
"GramPanchayats","KauloDihri","Kaulo Dihri","Bihar","Arah","Sahar"
"GramPanchayats","Dhanchhuhan","Dhanchhuhan","Bihar","Arah","Sahar"
"GramPanchayats","Andhari","Andhari","Bihar","Arah","Sahar"
"GramPanchayats","KharawanChaturbhuj","Kharawan Chaturbhuj","Bihar","Arah","Sahar"
"GramPanchayats","Perhap","Perhap","Bihar","Arah","Sahar"
"GramPanchayats","Sahar","Sahar","Bihar","Arah","Sahar"
"GramPanchayats","Ahpura","Ahpura","Bihar","Arah","Sandesh"
"GramPanchayats","Akhgaon","Akhgaon","Bihar","Arah","Sandesh"
"GramPanchayats","Baga","Baga","Bihar","Arah","Sandesh"
"GramPanchayats","Chitahus","Chitahus","Bihar","Arah","Sandesh"
"GramPanchayats","Dihra","Dihra","Bihar","Arah","Sandesh"
"GramPanchayats","Jamuan","Jamuan","Bihar","Arah","Sandesh"
"GramPanchayats","Khandol","Khandol","Bihar","Arah","Sandesh"
"GramPanchayats","Kori","Kori","Bihar","Arah","Sandesh"
"GramPanchayats","Pandura","Pandura","Bihar","Arah","Sandesh"
"GramPanchayats","Ramasarah","Ramasarah","Bihar","Arah","Sandesh"
"GramPanchayats","Sandesh","Sandesh","Bihar","Arah","Sandesh"
"GramPanchayats","BadkaGaon","Badka Gaon","Bihar","Arah","Tarari"
"GramPanchayats","Bagar","Bagar","Bihar","Arah","Tarari"
"GramPanchayats","Basoori","Basoori","Bihar","Arah","Tarari"
"GramPanchayats","Bhakura","Bhakura","Bihar","Arah","Tarari"
"GramPanchayats","Bihita","Bihita","Bihar","Arah","Tarari"
"GramPanchayats","Chakiya","Chakiya","Bihar","Arah","Tarari"
"GramPanchayats","Deo","Deo","Bihar","Arah","Tarari"
"GramPanchayats","Dumariyan","Dumariyan","Bihar","Arah","Tarari"
"GramPanchayats","Imadpur","Imadpur","Bihar","Arah","Tarari"
"GramPanchayats","Jethwar","Jethwar","Bihar","Arah","Tarari"
"GramPanchayats","Karath","Karath","Bihar","Arah","Tarari"
"GramPanchayats","Kurmuri","Kurmuri","Bihar","Arah","Tarari"
"GramPanchayats","Moapkala","Moapkala","Bihar","Arah","Tarari"
"GramPanchayats","Moapkhurd","Moapkhurd","Bihar","Arah","Tarari"
"GramPanchayats","Panwari","Panwari","Bihar","Arah","Tarari"
"GramPanchayats","Sedhan","Sedhan","Bihar","Arah","Tarari"
"GramPanchayats","Shankardih","Shankardih","Bihar","Arah","Tarari"
"GramPanchayats","Sikarhatta","Sikarhatta","Bihar","Arah","Tarari"
"GramPanchayats","Tarari","Tarari","Bihar","Arah","Tarari"
"GramPanchayats","ChottiSasaram","Chotti Sasaram","Bihar","Arah","Udvantnagar"
"GramPanchayats","Karisath","Karisath","Bihar","Arah","Udvantnagar"
"GramPanchayats","Nawadaven","Nawadaven","Bihar","Arah","Udvantnagar"
"GramPanchayats","Masarah","Masarah","Bihar","Arah","Udvantnagar"
"GramPanchayats","Bampali","Bampali","Bihar","Arah","Udvantnagar"
"GramPanchayats","Asni","Asni","Bihar","Arah","Udvantnagar"
"GramPanchayats","Akawna","Akawna","Bihar","Arah","Udvantnagar"
"GramPanchayats","Sonpura","Sonpura","Bihar","Arah","Udvantnagar"
"GramPanchayats","Udvantnagar","Udvantnagar","Bihar","Arah","Udvantnagar"
"GramPanchayats","Bakri","Bakri","Bihar","Arah","Udvantnagar"
"GramPanchayats","Piyania","Piyania","Bihar","Arah","Udvantnagar"
"GramPanchayats","Sarthua","Sarthua","Bihar","Arah","Udvantnagar"
"GramPanchayats","Kasap","Kasap","Bihar","Arah","Udvantnagar"
"GramPanchayats","Araura","Araura","Bihar","Arah","Udvantnagar"
"GramPanchayats","Kusumha","Kusumha","Bihar","Arah","Udvantnagar"
"GramPanchayats","Belaur","Belaur","Bihar","Arah","Udvantnagar"
"","","","","",""
"GramPanchayats","Baara","Baara","Bihar","Begusarai","Khodabandpur"
"GramPanchayats","BariyarpurPashmi","Bariyarpur Pashmi","Bihar","Begusarai","Khodabandpur"
"GramPanchayats","BariyarpurPurvi","Bariyarpur Purvi","Bihar","Begusarai","Khodabandpur"
"GramPanchayats","Daulatpur","Daulatpur","Bihar","Begusarai","Khodabandpur"
"GramPanchayats","Fafaut","Fafaut ","Bihar","Begusarai","Khodabandpur"
"GramPanchayats","Khodawandpur","Khodawandpur","Bihar","Begusarai","Khodabandpur"
"GramPanchayats","Meghaul","Meghaul","Bihar","Begusarai","Khodabandpur"
"GramPanchayats","Sagi","Sagi","Bihar","Begusarai","Khodabandpur"
"GramPanchayats","Aijni","Aijni","Bihar","Begusarai","Chhaurahi"
"GramPanchayats","Akamba","Akamba","Bihar","Begusarai","Chhaurahi"
"GramPanchayats","Amari","Amari","Bihar","Begusarai","Chhaurahi"
"GramPanchayats","Malpur","Malpur","Bihar","Begusarai","Chhaurahi"
"GramPanchayats","NarayanPipad","Narayan Pipad","Bihar","Begusarai","Chhaurahi"
"GramPanchayats","Paroda","Paroda","Bihar","Begusarai","Chhaurahi"
"GramPanchayats","Sahuri","Sahuri","Bihar","Begusarai","Chhaurahi"
"GramPanchayats","Sawant","Sawant","Bihar","Begusarai","Chhaurahi"
"GramPanchayats","Shahpur","Shahpur","Bihar","Begusarai","Chhaurahi"
"GramPanchayats","Sihma","Sihma","Bihar","Begusarai","Chhaurahi"
"GramPanchayats","Dunhi","Dunhi","Bihar","Begusarai","Garhpura"
"GramPanchayats","Gadhpura","Gadhpura","Bihar","Begusarai","Garhpura"
"GramPanchayats","Korai","Korai","Bihar","Begusarai","Garhpura"
"GramPanchayats","Koriyama","Koriyama","Bihar","Begusarai","Garhpura"
"GramPanchayats","Kumharso","Kumharso","Bihar","Begusarai","Garhpura"
"GramPanchayats","Malipur","Malipur","Bihar","Begusarai","Garhpura"
"GramPanchayats","MauziHarisingh","Mauzi Harisingh","Bihar","Begusarai","Garhpura"
"GramPanchayats","Rajaour","Rajaour","Bihar","Begusarai","Garhpura"
"GramPanchayats","Sonma","Sonma","Bihar","Begusarai","Garhpura"
"GramPanchayats","Basahi","Basahi","Bihar","Begusarai","CheriaBariyarpur"
"GramPanchayats","CheriyaBariyarpur","Cheriya Bariyarpur","Bihar","Begusarai","CheriaBariyarpur"
"GramPanchayats","Gopalpur","Gopalpur","Bihar","Begusarai","CheriaBariyarpur"
"GramPanchayats","Khanjahanpur","Khanjahanpur","Bihar","Begusarai","CheriaBariyarpur"
"GramPanchayats","Kumbhi","Kumbhi","Bihar","Begusarai","CheriaBariyarpur"
"GramPanchayats","Manjhaul01","Manjhaul 01","Bihar","Begusarai","CheriaBariyarpur"
"GramPanchayats","Manjhaul02","Manjhaul 02","Bihar","Begusarai","CheriaBariyarpur"
"GramPanchayats","Manjhaul03","Manjhaul 03","Bihar","Begusarai","CheriaBariyarpur"
"GramPanchayats","Manjhaul04","Manjhaul 04","Bihar","Begusarai","CheriaBariyarpur"
"GramPanchayats","Pabra","Pabra","Bihar","Begusarai","CheriaBariyarpur"
"GramPanchayats","Sakarbasa","Sakarbasa","Bihar","Begusarai","CheriaBariyarpur"
"GramPanchayats","Shahpur","Shahpur","Bihar","Begusarai","CheriaBariyarpur"
"GramPanchayats","Sripur","Sripur","Bihar","Begusarai","CheriaBariyarpur"
"GramPanchayats","Vikrampur","Vikrampur","Bihar","Begusarai","CheriaBariyarpur"
"GramPanchayats","Banwaripur","Banwaripur","Bihar","Begusarai","Bhagwanpur"
"GramPanchayats","Bhithsari","Bhithsari","Bihar","Begusarai","Bhagwanpur"
"GramPanchayats","Chandaur","Chandaur","Bihar","Begusarai","Bhagwanpur"
"GramPanchayats","Damodarpur","Damodarpur","Bihar","Begusarai","Bhagwanpur"
"GramPanchayats","Jokiya","Jokiya","Bihar","Begusarai","Bhagwanpur"
"GramPanchayats","Kajirasalpur","Kajirasalpur","Bihar","Begusarai","Bhagwanpur"
"GramPanchayats","Kiratpur","Kiratpur","Bihar","Begusarai","Bhagwanpur"
"GramPanchayats","Lakhanpur","Lakhanpur","Bihar","Begusarai","Bhagwanpur"
"GramPanchayats","Mahedauli","Mahedauli","Bihar","Begusarai","Bhagwanpur"
"GramPanchayats","Maheshpur","Maheshpur","Bihar","Begusarai","Bhagwanpur"
"GramPanchayats","Mokhtiyapur","Mokhtiyapur","Bihar","Begusarai","Bhagwanpur"
"GramPanchayats","Naraharipur","Naraharipur","Bihar","Begusarai","Bhagwanpur"
"GramPanchayats","Rasalpur","Rasalpur","Bihar","Begusarai","Bhagwanpur"
"GramPanchayats","Sanjat","Sanjat","Bihar","Begusarai","Bhagwanpur"
"GramPanchayats","Takiya","Takiya","Bihar","Begusarai","Bhagwanpur"
"GramPanchayats","Bahrampur","Bahrampur","Bihar","Begusarai","Mansurchak"
"GramPanchayats","Ganpataul","Ganpataul","Bihar","Begusarai","Mansurchak"
"GramPanchayats","Govindpur","Govindpur","Bihar","Begusarai","Mansurchak"
"GramPanchayats","Govindpur","Govindpur","Bihar","Begusarai","Mansurchak"
"GramPanchayats","Mansurcha","Mansurcha","Bihar","Begusarai","Mansurchak"
"GramPanchayats","Samsa01","Samsa 01","Bihar","Begusarai","Mansurchak"
"GramPanchayats","Samsa02","Samsa 02","Bihar","Begusarai","Mansurchak"
"GramPanchayats","Satha","Satha","Bihar","Begusarai","Mansurchak"
"GramPanchayats","Arba","Arba","Bihar","Begusarai","Bachwara"
"GramPanchayats","Bachhwara","Bachhwara","Bihar","Begusarai","Bachwara"
"GramPanchayats","Bhikhamchak","Bhikhamchak","Bihar","Begusarai","Bachwara"
"GramPanchayats","Chamtha01","Chamtha 01","Bihar","Begusarai","Bachwara"
"GramPanchayats","Chamtha02","Chamtha 02","Bihar","Begusarai","Bachwara"
"GramPanchayats","Chamtha03","Chamtha 03","Bihar","Begusarai","Bachwara"
"GramPanchayats","Chiranjivipur","Chiranjivipur","Bihar","Begusarai","Bachwara"
"GramPanchayats","Dadupur","Dadupur","Bihar","Begusarai","Bachwara"
"GramPanchayats","Fateha","Fateha","Bihar","Begusarai","Bachwara"
"GramPanchayats","Godhana","Godhana","Bihar","Begusarai","Bachwara"
"GramPanchayats","Govindpur03","Govindpur-03","Bihar","Begusarai","Bachwara"
"GramPanchayats","Kadrabad","Kadrabad","Bihar","Begusarai","Bachwara"
"GramPanchayats","Rani01","Rani 01","Bihar","Begusarai","Bachwara"
"GramPanchayats","Rani02","Rani 02","Bihar","Begusarai","Bachwara"
"GramPanchayats","Rani03","Rani 03","Bihar","Begusarai","Bachwara"
"GramPanchayats","Rasidpur","Rasidpur","Bihar","Begusarai","Bachwara"
"GramPanchayats","Rudauli","Rudauli","Bihar","Begusarai","Bachwara"
"GramPanchayats","Vishanpur","Vishanpur","Bihar","Begusarai","Bachwara"
"GramPanchayats","Adharpur","Adharpur","Bihar","Begusarai","Teghra"
"GramPanchayats","Barauni-1","Barauni-1","Bihar","Begusarai","Teghra"
"GramPanchayats","Barauni-2","Barauni-2","Bihar","Begusarai","Teghra"
"GramPanchayats","Barauni-3","Barauni-3","Bihar","Begusarai","Teghra"
"GramPanchayats","BaroDakchini","Baro Dakchini","Bihar","Begusarai","Teghra"
"GramPanchayats","BaroUttari","Baro Uttari","Bihar","Begusarai","Teghra"
"GramPanchayats","Chilhay","Chilhay","Bihar","Begusarai","Teghra"
"GramPanchayats","Dhankaul","Dhankaul","Bihar","Begusarai","Teghra"
"GramPanchayats","Gaura-1","Gaura-1","Bihar","Begusarai","Teghra"
"GramPanchayats","Gaura-2","Gaura-2","Bihar","Begusarai","Teghra"
"GramPanchayats","NipaniyaMadhurapur","Nipaniya Madhurapur","Bihar","Begusarai","Teghra"
"GramPanchayats","Pakthaul","Pakthaul","Bihar","Begusarai","Teghra"
"GramPanchayats","Phulwariya-1","Phulwariya-1","Bihar","Begusarai","Teghra"
"GramPanchayats","Phulwariya-2","Phulwariya-2","Bihar","Begusarai","Teghra"
"GramPanchayats","Phulwariya-3","Phulwariya-3","Bihar","Begusarai","Teghra"
"GramPanchayats","Pidhauli","Pidhauli","Bihar","Begusarai","Teghra"
"GramPanchayats","PipraDodraj","Pipra Dodraj","Bihar","Begusarai","Teghra"
"GramPanchayats","Ratgawn","Ratgawn","Bihar","Begusarai","Teghra"
"GramPanchayats","Shokhara-1","Shokhara-1","Bihar","Begusarai","Teghra"
"GramPanchayats","Shokhara-2","Shokhara-2","Bihar","Begusarai","Teghra"
"GramPanchayats","Amarpur","Amarpur","Bihar","Begusarai","Barauni"
"GramPanchayats","Babhangama","Babhangama","Bihar","Begusarai","Barauni"
"GramPanchayats","Bathauli","Bathauli","Bihar","Begusarai","Barauni"
"GramPanchayats","Bihat1","Bihat 1","Bihar","Begusarai","Barauni"
"GramPanchayats","Bihat2","Bihat 2","Bihar","Begusarai","Barauni"
"GramPanchayats","Bihat3","Bihat 3","Bihar","Begusarai","Barauni"
"GramPanchayats","Bihat4","Bihat 4","Bihar","Begusarai","Barauni"
"GramPanchayats","Gadhara1","Gadhara 1","Bihar","Begusarai","Barauni"
"GramPanchayats","Gadhara2","Gadhara 2","Bihar","Begusarai","Barauni"
"GramPanchayats","Hajipur","Hajipur","Bihar","Begusarai","Barauni"
"GramPanchayats","Keshave","Keshave","Bihar","Begusarai","Barauni"
"GramPanchayats","Mahna","Mahna","Bihar","Begusarai","Barauni"
"GramPanchayats","Maidababhangama","Maidababhangama","Bihar","Begusarai","Barauni"
"GramPanchayats","MalhipurDashin","Malhipur Dashin","Bihar","Begusarai","Barauni"
"GramPanchayats","MalhipurUttar","Malhipur Uttar","Bihar","Begusarai","Barauni"
"GramPanchayats","Mosadpur","Mosadpur","Bihar","Begusarai","Barauni"
"GramPanchayats","Ninga","Ninga","Bihar","Begusarai","Barauni"
"GramPanchayats","Nurpur","Nurpur","Bihar","Begusarai","Barauni"
"GramPanchayats","Papraur","Papraur","Bihar","Begusarai","Barauni"
"GramPanchayats","PipraDevas","Pipra Devas","Bihar","Begusarai","Barauni"
"GramPanchayats","Rajbara","Rajbara","Bihar","Begusarai","Barauni"
"GramPanchayats","Sahuri","Sahuri","Bihar","Begusarai","Barauni"
"GramPanchayats","Simriya1","Simriya 1","Bihar","Begusarai","Barauni"
"GramPanchayats","Simriya2","Simriya 2","Bihar","Begusarai","Barauni"
"GramPanchayats","Bhawanandpur","Bhawanandpur","Bihar","Begusarai","Birpur"
"GramPanchayats","BirpurPashchim","Birpur Pashchim","Bihar","Begusarai","Birpur"
"GramPanchayats","BirpurPurvi","Birpur Purvi","Bihar","Begusarai","Birpur"
"GramPanchayats","Dihpar","Dihpar","Bihar","Begusarai","Birpur"
"GramPanchayats","Genharpur","Genharpur","Bihar","Begusarai","Birpur"
"GramPanchayats","Jagdar","Jagdar","Bihar","Begusarai","Birpur"
